date,portfolio_return,nav
2016-10-31,,1.0
2016-11-01,,1.0
2016-11-02,,1.0
2016-11-03,,1.0
2016-11-04,,1.0
2016-11-07,,1.0
2016-11-08,,1.0
2016-11-09,,1.0
2016-11-10,,1.0
2016-11-11,,1.0
2016-11-14,,1.0
2016-11-15,,1.0
2016-11-16,,1.0
2016-11-17,,1.0
2016-11-18,,1.0
2016-11-21,,1.0
2016-11-22,,1.0
2016-11-23,,1.0
2016-11-24,,1.0
2016-11-25,,1.0
2016-11-28,,1.0
2016-11-29,,1.0
2016-11-30,,1.0
2016-12-01,,1.0
2016-12-02,,1.0
2016-12-05,,1.0
2016-12-06,,1.0
2016-12-07,,1.0
2016-12-08,,1.0
2016-12-09,,1.0
2016-12-12,,1.0
2016-12-13,,1.0
2016-12-14,,1.0
2016-12-15,,1.0
2016-12-16,,1.0
2016-12-19,,1.0
2016-12-20,,1.0
2016-12-21,,1.0
2016-12-22,,1.0
2016-12-23,,1.0
2016-12-26,,1.0
2016-12-27,,1.0
2016-12-28,,1.0
2016-12-29,,1.0
2016-12-30,,1.0
2017-01-03,,1.0
2017-01-04,,1.0
2017-01-05,,1.0
2017-01-06,,1.0
2017-01-09,,1.0
2017-01-10,,1.0
2017-01-11,,1.0
2017-01-12,,1.0
2017-01-13,,1.0
2017-01-16,,1.0
2017-01-17,,1.0
2017-01-18,,1.0
2017-01-19,,1.0
2017-01-20,,1.0
2017-01-23,,1.0
2017-01-24,,1.0
2017-01-25,,1.0
2017-01-26,,1.0
2017-02-03,-0.0011987809199599149,0.99880121908004
2017-02-06,0.0015088180594387357,1.0003082283971774
2017-02-07,-0.002420923459856447,0.9978865587399632
2017-02-08,0.0027078617144755362,1.000588697547765
2017-02-09,0.001771199557876616,1.002360939806478
2017-02-10,-0.0003273002521919781,1.0020328668180918
2017-02-13,0.0027325458819562284,1.0047709676019003
2017-02-14,0.0004234231961910593,1.0051964109364422
2017-02-15,-0.0013989573740391963,1.003790184005005
2017-02-16,0.002105788654942072,1.005903953986425
2017-02-17,0.0018807155638313506,1.0077957732084069
2017-02-20,0.002796643310118202,1.0106142185155156
2017-02-21,-0.0003081445898167188,1.010302803211688
2017-02-22,0.0015531956797226552,1.011872001160848
2017-02-23,-0.000157789813727503,1.0117123380662687
2017-02-24,0.002943584858742747,1.0146903991860037
2017-02-27,-0.0009719435984631138,1.0137041773480928
2017-02-28,0.0005266375670557918,1.0142380320497657
2017-03-01,8.789598595151059e-05,1.0143271795015822
2017-03-02,0.0034556343036109827,1.0178323232981528
2017-03-03,-0.001976367167295574,1.0158207129125743
2017-03-06,0.0036239323962747568,1.0195019785029051
2017-03-07,-0.004036856456935158,1.0153863953581275
2017-03-08,-0.003586783602722554,1.0117444240848295
2017-03-09,-0.004585349755765218,1.0071052220369552
2017-03-10,0.0015110040022185236,1.0086269620581083
2017-03-13,0.0044379901329498804,1.0131032385635494
2017-03-14,0.00018571032024406126,1.0132913822904235
2017-03-15,-0.0007524335899594778,1.0125289478179718
2017-03-16,0.005563767269426159,1.018162423237188
2017-03-17,-0.00122642823463252,1.016913720093888
2017-03-20,0.0013574701824847415,1.0182941501470752
2017-03-21,-0.0007406340147328677,1.0175399668624727
2017-03-22,-0.0022304016136188366,1.015270444078461
2017-03-23,0.0005503217790922309,1.0158291695155062
2017-03-24,0.0015012677590263872,1.0173542010963785
2017-03-27,0.0010193295140886525,1.018391220259838
2017-03-28,-0.0006567677638541769,1.0177223737353793
2017-03-29,0.0005162546043897637,1.0182477775968106
2017-03-30,-0.0017635091210681092,1.0164520883535113
2017-03-31,0.0006877814066833003,1.0171511852006652
2017-04-05,0.002937126762533982,1.0201386871682612
2017-04-06,-0.001962952094227785,1.0181362037958814
2017-04-07,0.0024759637068329653,1.0206570720850927
2017-04-10,-0.0008323605437692397,1.01980751740957
2017-04-11,-0.0002930833553525722,1.0195086288005537
2017-04-12,0.0003775813029502476,1.0198935761969852
2017-04-13,0.0006935045677741084,1.0206008770507211
2017-04-14,-0.0029341430347107397,1.017606288096103
2017-04-17,-0.0033616389987524424,1.0141854631126634
2017-04-18,-8.872519437159773e-05,1.0140954793103198
2017-04-19,-0.0014716758965471655,1.0126030594366213
2017-04-20,-0.0009117602372877902,1.0116798082308711
2017-04-21,-0.0003500215625445785,1.0113256984835994
2017-04-24,-0.004290819405632617,1.006986282551131
2017-04-25,0.0037476034668177997,1.0107600678346578
2017-04-26,0.00013266625126000237,1.0108941615837808
2017-04-27,-1.7489189744938926e-05,1.0108764818639768
2017-04-28,-0.0004246414962295014,1.010447221762215
2017-05-02,-0.0020390742441157095,1.0083868448572813
2017-05-03,-0.0013986392326345066,1.0069764754543913
2017-05-04,-0.0038386876779037743,1.0031110072661256
2017-05-05,-0.001990319520709306,1.0011144958469254
2017-05-08,-0.0015295475596518878,0.9995832436128707
2017-05-09,-0.0025456642773206486,0.9970386402573971
2017-05-10,-0.0029262006993759264,0.9941211050909711
2017-05-11,0.0009181999453197903,0.9950339070353069
2017-05-12,0.0020652611323243213,0.9970889118888518
2017-05-15,0.0020161477325844985,0.9990991904377416
2017-05-16,0.0018467858758429716,1.0009443127112083
2017-05-17,-0.0014590853217533383,0.9994838495566389
2017-05-18,-5.9160197730699215e-05,0.9994247198944706
2017-05-19,-0.001342604494172573,0.9980828877739532
2017-05-22,0.0015880079335489317,0.9996678513180776
2017-05-23,0.0004886096862517227,1.000156298713266
2017-05-24,-0.0020310243147813847,0.9981249569519975
2017-05-25,0.003993717425233333,1.002111185985137
2017-05-26,0.0015766008009275422,1.0036911152835797
2017-05-31,-0.0009413274680709559,1.0027463132673045
2017-06-01,0.000826506145896045,1.0035750892579944
2017-06-02,-2.281469649783772e-05,1.0035521929969202
2017-06-05,0.0006298127769673412,1.0041842429904233
2017-06-06,0.001306739223811027,1.0054964499286718
2017-06-07,0.0016979061079414955,1.007203688492519
2017-06-08,0.0004049101898832343,1.0076115155292777
2017-06-09,-0.0004173879651953469,1.0071909506091037
2017-06-12,0.0009572900985724289,1.0081551245334934
2017-06-13,0.0015007380789817054,1.0096681013184015
2017-06-14,-0.0010895325561533042,1.0085680350511055
2017-06-15,-0.001122446281079153,1.0074359716109471
2017-06-16,-0.00010200085076773072,1.0073332122847487
2017-06-19,0.0026154498313792508,1.0099678417649616
2017-06-20,0.0005654906874918077,1.010538969174146
2017-06-21,0.0006368837523164949,1.0111825650246957
2017-06-22,-0.00010530570016669284,1.0110760817366895
2017-06-23,0.0011421836758852908,1.0122309163323273
2017-06-26,0.0026729743824494604,1.0149365836408069
2017-06-27,0.00032700751763975054,1.015268475533585
2017-06-28,-0.0012535963653210844,1.013995738662831
2017-06-29,-0.0005476567024980051,1.013440417100248
2017-06-30,-0.002705012302850591,1.0106990483037859
2017-07-03,-0.001449598382354055,1.009233940598318
2017-07-04,-0.0028455386744204295,1.0063621263888078
2017-07-05,0.0023034625390591324,1.0086802438476725
2017-07-06,0.0007116675802917942,1.0093980888760998
2017-07-07,-0.0013437873033493898,1.008041672540243
2017-07-10,-0.0011169428815482434,1.0069157475697952
2017-07-11,0.002276859750643722,1.009208353507726
2017-07-12,0.00014261920706851026,1.0093522860028703
2017-07-13,0.0019626036723365404,1.0113332445060608
2017-07-14,0.001202991069312115,1.0125498693673
2017-07-17,-0.0008038203421762218,1.0117359611848349
2017-07-18,-0.00016515372068340618,1.0115688692264961
2017-07-19,0.0029869328096929692,1.0145903574712527
2017-07-20,0.0017697251786132325,1.0163859035728477
2017-07-21,0.0002482259251004344,1.0166381969040212
2017-07-24,4.815643947156835e-05,1.016687154579815
2017-07-25,-0.0012045847044840816,1.015462468784163
2017-07-26,-0.0017260328576769969,1.0137097471973036
2017-07-27,0.0012764499611390117,1.0150036969647198
2017-07-28,0.00070633264067876,1.0157206272062955
2017-07-31,0.0006111307674004139,1.0163413653326645
2017-08-01,0.0010832432033805598,1.0174423102089756
2017-08-02,-0.00036307068101985233,1.0170729067365096
2017-08-03,-0.001901505434667285,1.0151389370768973
2017-08-04,0.0005958177199595402,1.0157437748438287
2017-08-07,-0.0008167303832448433,1.014914186041322
2017-08-08,-0.0009245184338167381,1.0139758791675848
2017-08-09,-0.0005709021779552716,1.013396998129774
2017-08-10,0.0011870446486040949,1.0145999456133155
2017-08-11,-0.0020340294735378007,1.0125362194200882
2017-08-14,0.0023795123942796986,1.0149455619038554
2017-08-15,0.00027216544217212974,1.0152217950114917
2017-08-16,-0.0014160141335044902,1.0137842266011137
2017-08-17,0.0020795569738967486,1.0158924486595684
2017-08-18,-0.00010373577862143962,1.015787064265411
2017-08-21,-0.000856226851138129,1.014917320105948
2017-08-22,-0.00013169613179729508,1.014783659420796
2017-08-23,0.0002986564862138185,1.0150867311427858
2017-08-24,-0.0009114652798906994,1.0141615148312715
2017-08-25,0.002784442355197048,1.0169853891081784
2017-08-28,0.002845486919424584,1.0198792077301315
2017-08-29,-0.000205140038693446,1.0196699896699952
2017-08-30,-0.0016264089366238514,1.0180115892863888
2017-08-31,0.000533866218329887,1.018555071283777
2017-09-01,0.0018950202875728705,1.0204852538078701
2017-09-04,0.0017682071994406807,1.0222896831805763
2017-09-05,-0.0006995563543596463,1.021574533936711
2017-09-06,-0.000697872580955744,1.0208616050800738
2017-09-07,-0.000847292620260653,1.019996636575782
2017-09-08,0.0007863671993569605,1.0207987284742395
2017-09-11,-0.0010024409237425302,1.0197754380539126
2017-09-12,0.0005767782634320766,1.020363622360164
2017-09-13,7.149061631370567e-05,1.0204365687843906
2017-09-14,-0.0002863258123423217,1.0201443914548896
2017-09-15,0.001840751183977163,1.0220222234512877
2017-09-18,-0.000706903193899443,1.0212997526772938
2017-09-19,-0.0013402370108331525,1.0199309689496008
2017-09-20,0.0007995011491799236,1.0207464049313602
2017-09-21,-0.0008388705300184222,1.019890130853641
2017-09-22,0.0009608999296960078,1.0208701432086758
2017-09-25,-0.0015707948946076951,1.0192665655996662
2017-09-26,0.0018860163389894731,1.021188918996173
2017-09-27,-0.0004879471555815928,1.0206906327678373
2017-09-28,-0.00031707983968627104,1.02036699234563
2017-09-29,0.0006136018121755825,1.0209930913812175
2017-10-09,0.0024464938559012406,1.0234909447061993
2017-10-10,0.0002796674361269487,1.0237771817946044
2017-10-11,-0.0010853936412226523,1.0226659805514557
2017-10-12,0.0013118931456748521,1.024007609041656
2017-10-13,-0.0013335444686138473,1.0226420493588
2017-10-16,0.0014333378481884997,1.024107840913295
2017-10-17,-0.002051468970725872,1.0220069154549845
2017-10-18,0.00043826998795056687,1.0224548304135064
2017-10-19,-0.00019013976365606599,1.0222604210937025
2017-10-20,-0.0004561485726238433,1.0217941184617707
2017-10-23,-0.0004280648114432725,1.0213567243551176
2017-10-24,0.001428713611119332,1.022815950609012
2017-10-25,-0.0007046132932643499,1.02209526089365
2017-10-26,0.0016835349182632235,1.0238159939551557
2017-10-27,-0.00015223098836388628,1.0236601374344931
2017-10-30,-0.0015099515346443707,1.0221144602390195
2017-10-31,0.0006627388064418152,1.0227918551564452
2017-11-01,-0.000837038760465769,1.0219357387297905
2017-11-02,-0.0004977803002381652,1.0214270392509415
2017-11-03,0.00015652506579389228,1.021586918185464
2017-11-06,0.0013355754643804825,1.0229513246081245
2017-11-07,0.0011979021846656485,1.0241767202346794
2017-11-08,-0.0005722117322208879,1.0235906742994936
2017-11-09,0.0014950658307080074,1.0251210097412702
2017-11-10,0.00013581409935493067,1.025260235627938
2017-11-13,-0.001968922534359021,1.023241577646428
2017-11-14,-7.089712015150479e-05,1.0231690327653538
2017-11-15,-0.0050344561922984225,1.0180179330925803
2017-11-16,0.0006925115298112483,1.0187229222488015
2017-11-17,0.0023515044182031096,1.0211184537013944
2017-11-20,0.001919270335582704,1.0230782560586997
2017-11-21,0.0017664707028784993,1.0248854938247796
2017-11-22,-0.0019224956003399346,1.022915155972049
2017-11-23,-0.001780268166526808,1.0210940926828143
2017-11-24,-0.002115240488863409,1.0189342331150324
2017-11-27,-0.0001102618582221907,1.018821883533083
2017-11-28,-0.0013475548618750745,1.0174489651505432
2017-11-29,-0.0012100829422885665,1.0162177675131654
2017-11-30,-0.0017047153826317725,1.014485405452782
2017-12-01,-0.0005452806167948663,1.0139322262251675
2017-12-04,0.0037970228620681857,1.0177821500687323
2017-12-05,-0.0009195993286517836,1.0168461982868153
2017-12-06,-0.003236787355092328,1.013554883370127
2017-12-07,-0.002308095033591519,1.0112155023775478
2017-12-08,6.545179206427149e-05,1.0112816882443414
2017-12-11,0.0015535157275016766,1.0128527302519634
2017-12-12,-0.0007668325354823995,1.012076041824754
2017-12-13,0.0008777090029894968,1.0129643500783736
2017-12-14,0.0010580532372767358,1.01403612028822
2017-12-15,-0.0027307113223194344,1.0112670803733081
2017-12-18,0.001443335289875569,1.0127266778379003
2017-12-19,0.003657381067967851,1.0164306052164507
2017-12-20,-0.001050947560212421,1.0153623899517732
2017-12-21,0.0017275729955488625,1.0171165025973499
2017-12-22,-0.0005523703446703396,1.0165546776042402
2017-12-25,4.028921355934371e-05,1.016595633792741
2017-12-26,-0.00029283865564082474,1.016297935294011
2017-12-27,-0.0017978402933192812,1.014470793915922
2017-12-28,-0.0038467900054444397,1.0105683378050712
2017-12-29,0.006142165271122219,1.0167754155536333
2018-01-02,0.0027480228987275084,1.019569537678438
2018-01-03,0.0010630435384160143,1.0206533844874328
2018-01-04,0.00023310434652764613,1.020891303227655
2018-01-05,0.0008233308132509462,1.0217318344945823
2018-01-08,-0.00037078885023084275,1.0213529877224257
2018-01-09,0.002314465982070433,1.0237168744681953
2018-01-10,-0.0012340188705165307,1.0224535885270354
2018-01-11,-0.001247921088447221,1.021177647131954
2018-01-12,0.004388811265188657,1.0256594030934456
2018-01-15,0.001003739195507724,1.0266888976375717
2018-01-16,0.0015880169559927982,1.0283192970155497
2018-01-17,-0.00287626466200204,1.025361578560289
2018-01-18,0.0006839827809254988,1.0260629082242467
2018-01-19,-0.00011192820644618967,1.0259480628432283
2018-01-22,0.003431685182899461,1.0294687936089117
2018-01-23,0.0022273888857807654,1.0317618209580544
2018-01-24,0.0007727059119017704,1.0325590694167832
2018-01-25,-0.0018667195185493857,1.0306315712478478
2018-01-26,0.000743525495408519,1.0313978720974435
2018-01-29,-0.0036895981702958353,1.0275924283957059
2018-01-30,-0.003332104864774729,1.0241683826660428
2018-01-31,0.0011020648140355855,1.025297082604227
2018-02-01,-0.0012622016829037846,1.0240029509010875
2018-02-02,0.00014392420967697172,1.0241503297165029
2018-02-05,-0.0038632996999669426,1.0201937300549881
2018-02-06,-0.00789502511133074,1.0121392749377818
2018-02-07,-0.0018844088871579872,1.0102319906930473
2018-02-08,0.00031393482146564554,1.0105491376926843
2018-02-09,-0.008161642974266307,1.002301396422884
2018-02-12,0.002586756421018711,1.004894105995877
2018-02-13,0.004070054127603753,1.0089840793997902
2018-02-14,0.005612351300834128,1.0146468525103305
2018-02-22,-0.0011372284998225285,1.0134929671924005
2018-02-23,0.0026580439208032515,1.0161868760126231
2018-02-26,0.008054893059900672,1.0243721526277794
2018-02-27,-0.0022118315678010775,1.022106413963421
2018-02-28,-0.002280670044571733,1.01977532648273
2018-03-01,-0.00049741730417837,1.0192680725889633
2018-03-02,-0.0022717756189142902,1.016952524232518
2018-03-05,0.0009287090739829595,1.0178969772695825
2018-03-06,0.0018643983058948398,1.0197947426695793
2018-03-07,0.00020495111984897098,1.0200037507441055
2018-03-08,0.0011158963171966998,1.0211419691730876
2018-03-09,2.4839577304597475e-05,1.0211673339079699
2018-03-12,0.0021521441690097736,1.0233650332312232
2018-03-13,-0.002468552015878303,1.020838803415461
2018-03-14,-0.0005007221110124507,1.0203276468548113
2018-03-15,0.0007148375473421501,1.0210570153673744
2018-03-16,-0.002437707688628269,1.0185679768304854
2018-03-19,0.0003856337814980617,1.0189607710511033
2018-03-20,-0.00018216617531877191,1.018775150864641
2018-03-21,0.0006440749698446488,1.0194313184392125
2018-03-22,0.00175223997560648,1.021217606747767
2018-03-23,0.0005761556930244046,1.0218059870857115
2018-03-26,-0.0017056611435500128,1.0200631323172926
2018-03-27,0.0008907027491417794,1.0209717053535459
2018-03-28,-0.0038247040244873353,1.0170667907631925
2018-03-29,-0.0014242677259022033,1.0156182153580215
2018-03-30,0.000854308085406142,1.0164858662110878
2018-04-02,-0.00015620860510812232,1.016327082371815
2018-04-03,-0.00336267581050118,1.012909503876366
2018-04-04,0.002418306515942632,1.0153590295296504
2018-04-09,0.0005093872965591744,1.0158762405207393
2018-04-10,0.005820623985618127,1.021789274132734
2018-04-11,0.0005346656038830101,1.0223355897120292
2018-04-12,-0.004258677655651643,1.017981791979545
2018-04-13,-0.00017809537881779822,1.017800494126673
2018-04-16,-0.002428483991015999,1.015328781920638
2018-04-17,-0.002452209491011676,1.012838983045115
2018-04-18,0.0064979188678310935,1.0194203285831187
2018-04-19,0.0035160763064189383,1.0230046882467316
2018-04-20,-0.003937250015640976,1.0189768630219314
2018-04-23,-0.002221185463573099,1.0167135264260698
2018-04-24,0.007228466469299625,1.024062806060724
2018-04-25,-0.004272896164400265,1.0196870920246022
2018-04-26,-0.004798711770816441,1.0147939075735541
2018-04-27,0.002902140230172863,1.0177389817980576
2018-05-02,-0.00030860003557488106,1.0174249075120687
2018-05-03,0.0013857972272482927,1.018834852127832
2018-05-04,-0.0007742655530146686,1.0180460033976189
2018-05-07,0.003166661588829518,1.0212698105722395
2018-05-08,0.002839780749920314,1.0241699929207773
2018-05-09,-0.0010735108186768194,1.0230705353532126
2018-05-10,0.0035049098330143264,1.0266563053324393
2018-05-11,-0.0010845096536310202,1.0255428866583451
2018-05-14,0.0036960926062446467,1.0293333881391098
2018-05-15,0.00042470814673076435,1.0297705544147544
2018-05-16,-0.004509269982053239,1.0251270409653297
2018-05-17,0.00029203957529133813,1.025426418630993
2018-05-18,0.0019231825979646334,1.0273985008747972
2018-05-21,0.003868848572432927,1.0313733500982265
2018-05-22,6.435734956379365e-05,1.0314397265534496
2018-05-23,-0.005339117257797098,1.0259327489090306
2018-05-24,0.0021062831650889196,1.028093653786571
2018-05-25,-0.00022209452285115516,1.027865319817087
2018-05-28,0.001519400906036294,1.0294270593153003
2018-05-29,-0.0014425488701679068,1.0279420604739646
2018-05-30,-0.00841193605721285,1.0192950775907381
2018-05-31,0.006474009520282498,1.0258940036270376
2018-06-01,-0.0012802456386974664,1.0245806073031283
2018-06-04,0.00407115275331265,1.028751831463541
2018-06-05,0.004033029328147266,1.0329008177712187
2018-06-06,-0.0028816485989478116,1.0299243605768362
2018-06-07,0.0022100217119254213,1.032200515775352
2018-06-08,-0.002367491860289539,1.0297567894560673
2018-06-11,0.0007259027724196646,1.0305042927644514
2018-06-12,0.0040417524068607795,1.0346693359700125
2018-06-13,-0.0023298087966778206,1.0322587542494168
2018-06-14,0.00017064289357270708,1.0324349018701575
2018-06-15,-0.0005454399117294812,1.031871770668415
2018-06-19,-0.009026875695056166,1.022557192461354
2018-06-20,-0.00010678698003235168,1.0224479966668607
2018-06-21,0.0006069065316496745,1.0230685270343098
2018-06-22,0.001430598643022596,1.0245321274808041
2018-06-25,-0.0008038545648526257,1.0237085526532905
2018-06-26,-0.004232101182280469,1.019376114477296
2018-06-27,-0.006781129921788466,1.0124635926058574
2018-06-28,-0.0011198784042548032,1.0113297564934038
2018-06-29,0.007839578755860608,1.019258155767579
2018-07-02,-0.004802469110717012,1.0143631999586589
2018-07-03,0.0017228302226482675,1.0161107755362897
2018-07-04,-0.004180065382691495,1.0118633660584908
2018-07-05,0.00044669358835521325,1.0123153589364007
2018-07-06,0.004095168336504901,1.0164609607408746
2018-07-09,0.007129971688501159,1.0237082986134236
2018-07-10,0.0005196374058968663,1.0242402557381103
2018-07-11,-0.0030984777926966614,1.0210666700513198
2018-07-12,0.0065330801499359666,1.0277373804451932
2018-07-13,0.0007045539559325106,1.0284614768822455
2018-07-16,-0.00046106183337710823,1.0279872925481564
2018-07-17,-0.0034195277896758927,1.0244720614338543
2018-07-18,0.0008056878098262066,1.025297466085259
2018-07-19,0.0023917749290136153,1.027749746859423
2018-07-20,0.003773971857954734,1.0316284454810907
2018-07-23,-0.0009143625994135905,1.0306851630140517
2018-07-24,0.007584231132693466,1.0385021175153881
2018-07-25,-6.561695696249205e-05,1.0384339741666377
2018-07-26,-0.0023836978505461684,1.0359586613344827
2018-07-27,0.0015619566577145445,1.037576783862671
2018-07-30,-0.003271008728215307,1.0341828611464627
2018-07-31,-0.0012811598593317278,1.032857907577553
2018-08-01,-0.002068410319569152,1.030721533622871
2018-08-02,-0.005643779774588295,1.0249043682781775
2018-08-03,0.001702990877869973,1.0266497710680444
2018-08-06,0.00025212552584040335,1.0269086156814289
2018-08-07,0.008895798509651137,1.0360437878143556
2018-08-08,-0.00717940471106053,1.0286056101632561
2018-08-09,0.0021007729942306434,1.0307664770508012
2018-08-10,0.0006453710679308211,1.0314317039128826
2018-08-13,-0.0008503566224698501,1.030554619132835
2018-08-14,-0.0011936131835801856,1.0293245355530387
2018-08-15,-0.0023801165612819045,1.026874623179035
2018-08-16,-0.002960092999492483,1.0238349787956063
2018-08-17,-0.0007172422912271083,1.0231006410495764
2018-08-20,0.0018363384178131743,1.0249794000620251
2018-08-21,0.0005975032899209568,1.0255918286256636
2018-08-22,2.3286672938243947e-05,1.025615711247145
2018-08-23,0.0027461716420671286,1.0284322280290303
2018-08-24,-0.0021368370652197406,1.0262346359251113
2018-08-27,0.006799521598648724,1.0332125404973656
2018-08-28,0.0013858753345722175,1.0346444442726115
2018-08-29,-0.0006308904820359929,1.0339916969404284
2018-08-30,-0.001775001199985198,1.0321563604375843
2018-08-31,-0.0017206433373990885,1.0303803874728432
2018-09-03,-0.0002789240854867471,1.0300929895655637
2018-09-04,0.0017028434602711475,1.0318470766763166
2018-09-05,-0.005661787601177294,1.0260049776912796
2018-09-06,-0.001233263131575987,1.0247396435794796
2018-09-07,0.0012080338044261243,1.025977563709659
2018-09-10,-0.0035100909023426333,1.022376289197274
2018-09-11,-0.0007730042229281902,1.021585988008303
2018-09-12,0.0006605822622168698,1.0222608295913105
2018-09-13,0.0018987609929204893,1.0242018585791288
2018-09-14,0.0008079669319032138,1.0250293798124546
2018-09-17,-0.0018304439050149202,1.0231531210317155
2018-09-18,0.003779445846664952,1.027020072845501
2018-09-19,0.0023807787434252693,1.0294651804040027
2018-09-20,-0.0008273490196824308,1.0286134533961984
2018-09-21,0.007747747749686579,1.036582890965046
2018-09-25,-0.0016675162166057945,1.0348543721845058
2018-09-26,0.0018402721393050328,1.036758785853875
2018-09-27,-0.0023055781862141886,1.0343684574128442
2018-09-28,0.003755612963363668,1.0382531450003982
2018-10-08,-0.01001607823149015,1.0278539202759835
2018-10-09,0.0006396994680027795,1.0285114378819686
2018-10-10,5.354049270694759e-06,1.0285169445828823
2018-10-11,-0.01624965365114191,1.0118039004590798
2018-10-12,0.0033091556654710062,1.0151521170686295
2018-10-15,-0.0022649834987243395,1.012852814274774
2018-10-16,-0.0011423735106579293,1.0116957580495511
